id,title,channel,categories,text_length,attachments_count,images_count,url,markdown_path
1259,关于苏州教育改革和发展战略性与政策性课题研究项目的竞争性谈判采购公告,公告通知,公告通知,1678,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1259,suzhou_djg_site_crawl_2026-05-15\articles\1259_关于苏州教育改革和发展战略性与政策性课题研究项目的竞争性谈判采购公告.md
1260,关于教育局大数据展示看板运维服务的成交公告,公告通知,公告通知,634,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1260,suzhou_djg_site_crawl_2026-05-15\articles\1260_关于教育局大数据展示看板运维服务的成交公告.md
1261,关于苏州教育改革和发展战略性与政策性课题研究项目的成交公告,公告通知,公告通知,1196,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1261,suzhou_djg_site_crawl_2026-05-15\articles\1261_关于苏州教育改革和发展战略性与政策性课题研究项目的成交公告.md
1262,公示-2023年苏州市智慧校园发展水平四星级学校拟认定名单,公告通知,公告通知,1925,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1262,suzhou_djg_site_crawl_2026-05-15\articles\1262_公示-2023年苏州市智慧校园发展水平四星级学校拟认定名单.md
1264,关于2024年江苏省系列教育信息化应用能力大赛市级选拔赛和苏州市智慧校园发展水平星级评估与人工智能教育实验学校评审项目的竞争性谈判采购公告,公告通知,公告通知,1506,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1264,suzhou_djg_site_crawl_2026-05-15\articles\1264_关于2024年江苏省系列教育信息化应用能力大赛市级选拔赛和苏州市智慧校园发展水平星级评估与人工智能教育实验学校评审项目的竞争性谈判采购公告.md
1265,苏州市电化教育馆2024年度单位预算公开,公告通知,公告通知,24,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1265,suzhou_djg_site_crawl_2026-05-15\articles\1265_苏州市电化教育馆2024年度单位预算公开.md
1266,关于2024年江苏省系列教育信息化应用能力大赛市级选拔赛和苏州市智慧校园发展水平星级评估与人工智能教育实验学校评审项目的成交公告,公告通知,公告通知,689,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1266,suzhou_djg_site_crawl_2026-05-15\articles\1266_关于2024年江苏省系列教育信息化应用能力大赛市级选拔赛和苏州市智慧校园发展水平星级评估与人工智能教育实验学校评审项目的成交公告.md
1267,关于苏州电教馆中心机房及城域网日常运维服务项目的采购公告,公告通知,公告通知,1279,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1267,suzhou_djg_site_crawl_2026-05-15\articles\1267_关于苏州电教馆中心机房及城域网日常运维服务项目的采购公告.md
1268,苏州市电化教育馆2024年度部门整体支出绩效目标,公告通知,公告通知,19,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1268,suzhou_djg_site_crawl_2026-05-15\articles\1268_苏州市电化教育馆2024年度部门整体支出绩效目标.md
1269,苏州市电化教育馆2024年度项目支出绩效目标,公告通知,公告通知,14,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1269,suzhou_djg_site_crawl_2026-05-15\articles\1269_苏州市电化教育馆2024年度项目支出绩效目标.md
1270,关于中心机房及城域网日常运维服务的成交公告,公告通知,公告通知,662,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1270,suzhou_djg_site_crawl_2026-05-15\articles\1270_关于中心机房及城域网日常运维服务的成交公告.md
1271,关于教育城域网病毒防护服务项目采购的公告,公告通知,公告通知,2141,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1271,suzhou_djg_site_crawl_2026-05-15\articles\1271_关于教育城域网病毒防护服务项目采购的公告.md
1272,关于教育城域网病毒防护服务项目的成交公告,公告通知,公告通知,771,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1272,suzhou_djg_site_crawl_2026-05-15\articles\1272_关于教育城域网病毒防护服务项目的成交公告.md
1273,关于2024年房屋筑漏及零星维修项目的采购公告,公告通知,公告通知,1327,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1273,suzhou_djg_site_crawl_2026-05-15\articles\1273_关于2024年房屋筑漏及零星维修项目的采购公告.md
1274,关于2024年房屋筑漏及零星维修项目的竞争性谈判成交公告,公告通知,公告通知,629,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1274,suzhou_djg_site_crawl_2026-05-15\articles\1274_关于2024年房屋筑漏及零星维修项目的竞争性谈判成交公告.md
1275,关于苏州市教育E卡通管理平台维护服务的竞争性谈判采购公告,公告通知,公告通知,1183,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1275,suzhou_djg_site_crawl_2026-05-15\articles\1275_关于苏州市教育E卡通管理平台维护服务的竞争性谈判采购公告.md
1276,关于苏州市教育E卡通管理平台维护服务的成交公告,公告通知,公告通知,589,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1276,suzhou_djg_site_crawl_2026-05-15\articles\1276_关于苏州市教育E卡通管理平台维护服务的成交公告.md
1277,关于教育E卡通运维服务信息化监理服务及线上教育中心综合服务信息化监理服务项目的竞争性谈判采购公告,公告通知,公告通知,1646,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1277,suzhou_djg_site_crawl_2026-05-15\articles\1277_关于教育E卡通运维服务信息化监理服务及线上教育中心综合服务信息化监理服务项目的竞争性谈判采购公告.md
1278,关于教育E卡通运维服务信息化监理服务及线上教育中心综合服务信息化监理服务项目的成交公告,公告通知,公告通知,791,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1278,suzhou_djg_site_crawl_2026-05-15\articles\1278_关于教育E卡通运维服务信息化监理服务及线上教育中心综合服务信息化监理服务项目的成交公告.md
1279,关于教育工作宣传服务项目的招标公告,公告通知,公告通知,1531,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1279,suzhou_djg_site_crawl_2026-05-15\articles\1279_关于教育工作宣传服务项目的招标公告.md
1280,关于苏州教育视频会议运维服务项目的采购公告,公告通知,公告通知,1136,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1280,suzhou_djg_site_crawl_2026-05-15\articles\1280_关于苏州教育视频会议运维服务项目的采购公告.md
1281,关于教育工作宣传服务项目的成交公告,公告通知,公告通知,543,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1281,suzhou_djg_site_crawl_2026-05-15\articles\1281_关于教育工作宣传服务项目的成交公告.md
1282,关于苏州教育视频会议运维服务项目的成交公告,公告通知,公告通知,482,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1282,suzhou_djg_site_crawl_2026-05-15\articles\1282_关于苏州教育视频会议运维服务项目的成交公告.md
1283,关于苏州市地方标准（智慧教育大平台方向）编制项目的采购公告,公告通知,公告通知,1392,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1283,suzhou_djg_site_crawl_2026-05-15\articles\1283_关于苏州市地方标准（智慧教育大平台方向）编制项目的采购公告.md
1285,关于苏州市地方标准（智慧教育大平台方向）编制项目的竞争性磋商成交公告,公告通知,公告通知,650,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1285,suzhou_djg_site_crawl_2026-05-15\articles\1285_关于苏州市地方标准（智慧教育大平台方向）编制项目的竞争性磋商成交公告.md
1286,2023 年度苏州市电化教育馆单位决算公开,公告通知,公告通知,50,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1286,suzhou_djg_site_crawl_2026-05-15\articles\1286_2023 年度苏州市电化教育馆单位决算公开.md
1287,23年部门整体及特定目标类项目绩效公开,公告通知,公告通知,45,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1287,suzhou_djg_site_crawl_2026-05-15\articles\1287_23年部门整体及特定目标类项目绩效公开.md
1288,关于线上教育中心综合服务项目（含苏州教育视频会议运维服务）跟踪管理服务项目的谈判采购公告,公告通知,公告通知,2687,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1288,suzhou_djg_site_crawl_2026-05-15\articles\1288_关于线上教育中心综合服务项目（含苏州教育视频会议运维服务）跟踪管理服务项目的谈判采购公告.md
1289,关于线上教育中心综合服务项目（含苏州教育视频会议运维服务）跟踪管理服务项目的成交公告,公告通知,公告通知,819,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1289,suzhou_djg_site_crawl_2026-05-15\articles\1289_关于线上教育中心综合服务项目（含苏州教育视频会议运维服务）跟踪管理服务项目的成交公告.md
1291,关于2025年度职工工作午餐供餐服务项目的竞争性谈判采购公告,公告通知,公告通知,1537,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1291,suzhou_djg_site_crawl_2026-05-15\articles\1291_关于2025年度职工工作午餐供餐服务项目的竞争性谈判采购公告.md
1293,2024年苏州市智慧校园发展水平三星级学校拟认定名单公示,公告通知,公告通知,1150,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1293,suzhou_djg_site_crawl_2026-05-15\articles\1293_2024年苏州市智慧校园发展水平三星级学校拟认定名单公示.md
1294,关于2025年度职工工作午餐供餐服务项目的成交公告,公告通知,公告通知,622,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1294,suzhou_djg_site_crawl_2026-05-15\articles\1294_关于2025年度职工工作午餐供餐服务项目的成交公告.md
1295,关于2025年江苏省系列师生教育信息化应用能力 大赛市级选拔赛和苏州教育数字化转型示范应用项目的采购公告,公告通知,公告通知,3278,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1295,suzhou_djg_site_crawl_2026-05-15\articles\1295_关于2025年江苏省系列师生教育信息化应用能力 大赛市级选拔赛和苏州教育数字化转型示范应用项目的采购公告.md
1296,2025年苏州市电化教育馆部门整体支出绩效目标,公告通知,公告通知,53,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1296,suzhou_djg_site_crawl_2026-05-15\articles\1296_2025年苏州市电化教育馆部门整体支出绩效目标.md
1297,2025年苏州市电化教育馆项目支出绩效目标,公告通知,公告通知,49,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1297,suzhou_djg_site_crawl_2026-05-15\articles\1297_2025年苏州市电化教育馆项目支出绩效目标.md
1298,关于摄影摄像设备的采购项目的公告,公告通知,公告通知,1372,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1298,suzhou_djg_site_crawl_2026-05-15\articles\1298_关于摄影摄像设备的采购项目的公告.md
1299,关于2025年江苏省系列师生教育信息化应用能力大赛市级选拔赛和苏州教育数字化转型示范应用项目的成交公告,公告通知,公告通知,820,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1299,suzhou_djg_site_crawl_2026-05-15\articles\1299_关于2025年江苏省系列师生教育信息化应用能力大赛市级选拔赛和苏州教育数字化转型示范应用项目的成交公告.md
1300,关于苏州电教馆摄影摄像设备采购项目的成交公告,公告通知,公告通知,576,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1300,suzhou_djg_site_crawl_2026-05-15\articles\1300_关于苏州电教馆摄影摄像设备采购项目的成交公告.md
1301,关于城域网机房消防系统完善改造项目的采购公告,公告通知,公告通知,1319,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1301,suzhou_djg_site_crawl_2026-05-15\articles\1301_关于城域网机房消防系统完善改造项目的采购公告.md
1302,关于城域网机房消防系统完善改造项目的废标公告,公告通知,公告通知,422,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1302,suzhou_djg_site_crawl_2026-05-15\articles\1302_关于城域网机房消防系统完善改造项目的废标公告.md
1303,关于城域网机房消防系统完善改造项目的采购公告(第二次),公告通知,公告通知,1343,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1303,suzhou_djg_site_crawl_2026-05-15\articles\1303_关于城域网机房消防系统完善改造项目的采购公告(第二次).md
1323,“苏州教育 E 卡通 ”校园管理办法（暂行）,公告通知,公告通知,1972,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1323,suzhou_djg_site_crawl_2026-05-15\articles\1323_“苏州教育 E 卡通 ”校园管理办法（暂行）.md
1325,关于2026年度教职工工作餐供应项目的采购公告,公告通知,公告通知,2407,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1325,suzhou_djg_site_crawl_2026-05-15\articles\1325_关于2026年度教职工工作餐供应项目的采购公告.md
1326,关于2026年度教职工工作餐供应项目的成交公告,公告通知,公告通知,783,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1326,suzhou_djg_site_crawl_2026-05-15\articles\1326_关于2026年度教职工工作餐供应项目的成交公告.md
1327,关于阳光食堂综合智能服务平台源代码审计服务的采购公告,公告通知,公告通知,1321,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1327,suzhou_djg_site_crawl_2026-05-15\articles\1327_关于阳光食堂综合智能服务平台源代码审计服务的采购公告.md
1328,关于阳光食堂综合智能服务平台源代码审计服务的竞争性谈判成交公告,公告通知,公告通知,578,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1328,suzhou_djg_site_crawl_2026-05-15\articles\1328_关于阳光食堂综合智能服务平台源代码审计服务的竞争性谈判成交公告.md
1329,苏州市电化教育馆项目绩效目标,公告通知,公告通知,35,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1329,suzhou_djg_site_crawl_2026-05-15\articles\1329_苏州市电化教育馆项目绩效目标.md
1330,苏州市电化教育馆整体绩效目标,公告通知,公告通知,35,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1330,suzhou_djg_site_crawl_2026-05-15\articles\1330_苏州市电化教育馆整体绩效目标.md
1331,苏州市电化教育馆2026年预算公开,公告通知,公告通知,41,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1331,suzhou_djg_site_crawl_2026-05-15\articles\1331_苏州市电化教育馆2026年预算公开.md
1335,苏州教育 E 卡通管理办法,教育E卡通,TypeID 47,1233,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1335,suzhou_djg_site_crawl_2026-05-15\articles\1335_苏州教育 E 卡通管理办法.md
1395,2024年苏州智慧教育示范区信息化课堂骨干教师研修班顺利结业,图文报道,图文报道,2201,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1395,suzhou_djg_site_crawl_2026-05-15\articles\1395_2024年苏州智慧教育示范区信息化课堂骨干教师研修班顺利结业.md
1396,苏州市智慧教育大平台应用专题培训活动顺利举行,图文报道,图文报道,662,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1396,suzhou_djg_site_crawl_2026-05-15\articles\1396_苏州市智慧教育大平台应用专题培训活动顺利举行.md
1397,破解宣传密码，新媒体素养提升培训活动成功举办,图文报道,图文报道,831,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1397,suzhou_djg_site_crawl_2026-05-15\articles\1397_破解宣传密码，新媒体素养提升培训活动成功举办.md
1398,与李白“对话”，“飞跃”月球环形山，看新技术如何引领智慧课堂,图文报道,图文报道,1143,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1398,suzhou_djg_site_crawl_2026-05-15\articles\1398_与李白“对话”，“飞跃”月球环形山，看新技术如何引领智慧课堂.md
1399,尹山湖实验小学：“人工智能”课程为孩子积蓄生长的力量,图文报道,图文报道,1249,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1399,suzhou_djg_site_crawl_2026-05-15\articles\1399_尹山湖实验小学：“人工智能”课程为孩子积蓄生长的力量.md
1400,2024年苏州智慧教育示范区直属学校网络安全师培训圆满结束,图文报道,图文报道,2289,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1400,suzhou_djg_site_crawl_2026-05-15\articles\1400_2024年苏州智慧教育示范区直属学校网络安全师培训圆满结束.md
1401,多人荣获“创新之星”！苏州学生在全国师生信息素养提升实践活动（第二十五届学生活动）现场交流展示活动中取得佳绩,图文报道,图文报道,1675,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1401,suzhou_djg_site_crawl_2026-05-15\articles\1401_多人荣获“创新之星”！苏州学生在全国师生信息素养提升实践活动（第二十五届学生活动）现场交流展示活动中取得佳绩.md
1402,教育大数据应用技术国家工程研究中心“长三角分中心”落户苏州,图文报道,图文报道,714,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1402,suzhou_djg_site_crawl_2026-05-15\articles\1402_教育大数据应用技术国家工程研究中心“长三角分中心”落户苏州.md
1403,2024年苏州市教师信息素养提升实践活动圆满结束,图文报道,图文报道,873,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1403,suzhou_djg_site_crawl_2026-05-15\articles\1403_2024年苏州市教师信息素养提升实践活动圆满结束.md
1404,智启教育新质未来 首期苏州数字教育校企沙龙圆满举行,图文报道,图文报道,1283,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1404,suzhou_djg_site_crawl_2026-05-15\articles\1404_智启教育新质未来 首期苏州数字教育校企沙龙圆满举行.md
1405,@全体新生家长，你们关心的教育E卡通问题都在这,图文报道,图文报道,2442,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1405,suzhou_djg_site_crawl_2026-05-15\articles\1405_@全体新生家长，你们关心的教育E卡通问题都在这.md
1406,“智守教育安全，共筑数字防线” 第二期苏州数字教育校企沙龙圆满举行,图文报道,图文报道,1092,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1406,suzhou_djg_site_crawl_2026-05-15\articles\1406_“智守教育安全，共筑数字防线” 第二期苏州数字教育校企沙龙圆满举行.md
1407,直播预告 | 10月15日-18日，23日，24日。苏州市信息化教学优质课大赛邀您观看。,图文报道,图文报道,260,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1407,suzhou_djg_site_crawl_2026-05-15\articles\1407_直播预告 _ 10月15日-18日，23日，24日。苏州市信息化教学优质课大赛邀您观看。.md
1408,苏州市省网络名师工作室暨中小学师生信息素养提升实验基地推进会顺利举行,图文报道,图文报道,997,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1408,suzhou_djg_site_crawl_2026-05-15\articles\1408_苏州市省网络名师工作室暨中小学师生信息素养提升实验基地推进会顺利举行.md
1409,数字教师培训开启教师成长新征程 助力教育教学智能发展,图文报道,图文报道,923,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1409,suzhou_djg_site_crawl_2026-05-15\articles\1409_数字教师培训开启教师成长新征程 助力教育教学智能发展.md
1410,2024年苏州市信息化教学优质课大赛（中小学组）圆满结束,图文报道,图文报道,829,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1410,suzhou_djg_site_crawl_2026-05-15\articles\1410_2024年苏州市信息化教学优质课大赛（中小学组）圆满结束.md
1411,第六届吴中区创客、人工智能、机器人竞赛及优秀自制玩教具评选活动圆满举行,图文报道,图文报道,894,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1411,suzhou_djg_site_crawl_2026-05-15\articles\1411_第六届吴中区创客、人工智能、机器人竞赛及优秀自制玩教具评选活动圆满举行.md
1412,名单揭晓！全市教育信息化应用能力大赛,图文报道,图文报道,411,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1412,suzhou_djg_site_crawl_2026-05-15\articles\1412_名单揭晓！全市教育信息化应用能力大赛.md
1413,全省第一！苏州7名教师在省赛中喜获佳绩,图文报道,图文报道,1392,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1413,suzhou_djg_site_crawl_2026-05-15\articles\1413_全省第一！苏州7名教师在省赛中喜获佳绩.md
1414,在教育强国建设中走在前做示范 | 苏州：教育数智化转型的苏州实践,图文报道,图文报道,3469,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1414,suzhou_djg_site_crawl_2026-05-15\articles\1414_在教育强国建设中走在前做示范 _ 苏州：教育数智化转型的苏州实践.md
1415,WRCT2024江苏省选拔赛人工智能创意挑战赛在昆山市千灯镇亭林小学成功举办,图文报道,图文报道,923,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1415,suzhou_djg_site_crawl_2026-05-15\articles\1415_WRCT2024江苏省选拔赛人工智能创意挑战赛在昆山市千灯镇亭林小学成功举办.md
1416,干永春网络名师工作室“智能学伴”项目式人工智能教学现场研讨会在苏州高新区实验小学校顺利举行,图文报道,图文报道,1994,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1416,suzhou_djg_site_crawl_2026-05-15\articles\1416_干永春网络名师工作室“智能学伴”项目式人工智能教学现场研讨会在苏州高新区实验小学校顺利举行.md
1417,苏e直播|寒假直播课程来啦！1月20日起重磅上线！,图文报道,图文报道,932,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1417,suzhou_djg_site_crawl_2026-05-15\articles\1417_苏e直播_寒假直播课程来啦！1月20日起重磅上线！.md
1418,寒假家长课堂首播迎来“开门红”！1月17日19:00继续第二讲，和孩子携手解锁手机管理的正确“密码”,图文报道,图文报道,1069,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1418,suzhou_djg_site_crawl_2026-05-15\articles\1418_寒假家长课堂首播迎来“开门红”！1月17日19_00继续第二讲，和孩子携手解锁手机管理的正确“密码”.md
1419,关于2026年“领航杯”江苏省教育数字化应用能力大赛市级系列师生选拔赛和苏州教育数字化转型示范应用项目的招标公告,公告通知,公告通知,1395,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1419,suzhou_djg_site_crawl_2026-05-15\articles\1419_关于2026年“领航杯”江苏省教育数字化应用能力大赛市级系列师生选拔赛和苏州教育数字化转型示范应用项目的招标公告.md
1420,2024年苏州智慧教育示范区信息化课堂骨干教师研修班顺利结业,信息技能培训,信息技能培训,2201,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1420,suzhou_djg_site_crawl_2026-05-15\articles\1420_2024年苏州智慧教育示范区信息化课堂骨干教师研修班顺利结业.md
1421,2024年苏州智慧教育示范区信息化课堂骨干教师研修班顺利结业,智慧校园,TypeID 35,2201,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1421,suzhou_djg_site_crawl_2026-05-15\articles\1421_2024年苏州智慧教育示范区信息化课堂骨干教师研修班顺利结业.md
1422,苏州市智慧教育大平台应用专题培训活动顺利举行,信息技能培训,信息技能培训,662,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1422,suzhou_djg_site_crawl_2026-05-15\articles\1422_苏州市智慧教育大平台应用专题培训活动顺利举行.md
1423,苏州市智慧教育大平台应用专题培训活动顺利举行,智慧校园,TypeID 35,662,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1423,suzhou_djg_site_crawl_2026-05-15\articles\1423_苏州市智慧教育大平台应用专题培训活动顺利举行.md
1424,省级·重大｜园区教育数字化转型案例入选！,图文报道,图文报道,1402,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1424,suzhou_djg_site_crawl_2026-05-15\articles\1424_省级·重大｜园区教育数字化转型案例入选！.md
1425,省级名单揭晓！苏州市智慧教育大平台上榜,图文报道,图文报道,2761,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1425,suzhou_djg_site_crawl_2026-05-15\articles\1425_省级名单揭晓！苏州市智慧教育大平台上榜.md
1426,央馆、省馆赴苏州开展教育人工智能专题调研,图文报道,图文报道,1819,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1426,suzhou_djg_site_crawl_2026-05-15\articles\1426_央馆、省馆赴苏州开展教育人工智能专题调研.md
1427,在苏州校园邂逅AI ③ | 人工智能+教育，学校课堂全面“升级”！,图文报道,图文报道,3665,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1427,suzhou_djg_site_crawl_2026-05-15\articles\1427_在苏州校园邂逅AI ③ _ 人工智能+教育，学校课堂全面“升级”！.md
1428,在苏州校园邂逅AI ② | 教师数字分身、与李白对话、机器狗巡逻……,图文报道,图文报道,4223,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1428,suzhou_djg_site_crawl_2026-05-15\articles\1428_在苏州校园邂逅AI ② _ 教师数字分身、与李白对话、机器狗巡逻…….md
1429,在苏州校园邂逅AI ① | 看师生如何在课堂掀起“智慧风暴”,图文报道,图文报道,1069,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1429,suzhou_djg_site_crawl_2026-05-15\articles\1429_在苏州校园邂逅AI ① _ 看师生如何在课堂掀起“智慧风暴”.md
1430,园区教育数字化转型案例入选！,图文报道,图文报道,1402,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1430,suzhou_djg_site_crawl_2026-05-15\articles\1430_园区教育数字化转型案例入选！.md
1431,高新区 | 生成式AI助力学科跨领域融合与创新,图文报道,图文报道,1299,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1431,suzhou_djg_site_crawl_2026-05-15\articles\1431_高新区 _ 生成式AI助力学科跨领域融合与创新.md
1432,“AI应用超市”正式上线！苏州智慧教育再添新翼！,图文报道,图文报道,1342,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1432,suzhou_djg_site_crawl_2026-05-15\articles\1432_“AI应用超市”正式上线！苏州智慧教育再添新翼！.md
1433,“樱”你而来，“啡”常安全！,图文报道,图文报道,182,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1433,suzhou_djg_site_crawl_2026-05-15\articles\1433_“樱”你而来，“啡”常安全！.md
1434,推进“人工智能+教育”六项重点改革，这个中心即将揭牌！,图文报道,图文报道,754,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1434,suzhou_djg_site_crawl_2026-05-15\articles\1434_推进“人工智能+教育”六项重点改革，这个中心即将揭牌！.md
1435,2025年苏州市中小学生信息素养提升实践活动圆满举行,图文报道,图文报道,554,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1435,suzhou_djg_site_crawl_2026-05-15\articles\1435_2025年苏州市中小学生信息素养提升实践活动圆满举行.md
1436,“江南论教·人工智能助力教育创新”研讨活动开幕！,图文报道,图文报道,1388,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1436,suzhou_djg_site_crawl_2026-05-15\articles\1436_“江南论教·人工智能助力教育创新”研讨活动开幕！.md
1437,教师专业发展半月谈 | 区域推进“人工智能+教育”专项培训活动顺利举行,图文报道,图文报道,888,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1437,suzhou_djg_site_crawl_2026-05-15\articles\1437_教师专业发展半月谈 _ 区域推进“人工智能+教育”专项培训活动顺利举行.md
1438,关注|教育部等9部门发文，加快推进教育数字化,图文报道,图文报道,340,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1438,suzhou_djg_site_crawl_2026-05-15\articles\1438_关注_教育部等9部门发文，加快推进教育数字化.md
1439,AI赋能教学变革，第三期苏州数字教育校企沙龙活动举行,图文报道,图文报道,576,0,0,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1439,suzhou_djg_site_crawl_2026-05-15\articles\1439_AI赋能教学变革，第三期苏州数字教育校企沙龙活动举行.md
